n_categories,mean_dominant_share,median_dominant_share,min_dominant_share,mean_dominant_purity,median_dominant_purity,mean_balanced_score,mean_non_noise_share,total_noise_rate,n_clusters,max_cluster_share,n_dominant_cluster_ties,order_id,order_string,combination_key,api_prompt_tokens,degenerate,dominant_share_rank_all,dominant_share_rank_screened,balanced_rank_screened
10,0.4134920083105162,0.40390243902439027,0.1388888888888889,0.535182791065144,0.4880952380952381,0.4473652287753559,0.6397665680405996,0.42733188720173537,23,0.0911062906724512,0,67,class>def>unit,def+unit+class,11594,FALSE,126,121,124
10,0.4057760829159682,0.2996794871794872,0.17647058823529413,0.6216483516483516,0.6025641025641025,0.44229619190909514,0.617701128856796,0.44251626898047725,20,0.16919739696312364,0,60,stage>def>class,def+stage+class,11809,FALSE,127,122,127
10,0.4042696441928867,0.2858333333333334,0.1388888888888889,0.7818350168350168,0.8296296296296297,0.4941324519391594,0.7100552524949942,0.39913232104121477,31,0.04772234273318872,2,167,stage>family>name,name+family+stage,9778,FALSE,128,123,116
10,0.4028016267169782,0.3565379403794038,0.14705882352941177,0.6823994996549344,0.6349206349206349,0.4787265623545859,0.5576682949602605,0.5292841648590022,20,0.06941431670281996,0,95,unit>def>stage,def+unit+stage,10244,FALSE,129,124,119
10,0.4022642241386861,0.3125,0.1388888888888889,0.7345532245532246,0.7521367521367521,0.4885171936599672,0.7313268586984513,0.3579175704989154,33,0.0368763557483731,3,191,stage>name>order,name+order+stage,9224,FALSE,130,125,117
10,0.39799303486247534,0.3333333333333333,0.1388888888888889,0.3828388704318937,0.3302325581395349,0.3151926049732578,0.7743140049015228,0.21691973969631237,30,0.10845986984815618,1,289,family>phylum>unit,unit+family+phylum,10943,FALSE,131,126,221
10,0.3979845920857399,0.358974358974359,0.12,0.6374305555555555,0.7277777777777779,0.4307811790997108,0.641302102329362,0.45336225596529284,26,0.06941431670281996,1,71,unit>class>def,def+unit+class,11594,FALSE,132,127,134
10,0.3974306735827539,0.3958333333333333,0.1527777777777778,0.5015350067675649,0.36243386243386244,0.40706729827382937,0.6204284610654769,0.43817787418655096,24,0.09327548806941431,0,84,unit>order>def,def+unit+order,11612,FALSE,133,128,147
10,0.3959380810485545,0.2879924953095685,0.14705882352941177,0.5657354149193562,0.597165991902834,0.43409126801287623,0.8447341396846418,0.210412147505423,37,0.05422993492407809,0,327,stage>class>unit,unit+stage+class,8794,FALSE,134,129,130
10,0.39559755747201947,0.2858333333333334,0.1388888888888889,0.7305361305361305,0.7521367521367521,0.48385185899463257,0.7209214118417848,0.3752711496746204,33,0.0368763557483731,0,168,stage>name>family,name+family+stage,9778,FALSE,135,130,118
10,0.3952099640356455,0.29384615384615387,0.20833333333333334,0.6267273576097105,0.6785714285714286,0.40920796708860824,0.6391864891047101,0.4837310195227766,21,0.11062906724511931,1,69,def>class>unit,def+unit+class,11594,FALSE,136,131,146
10,0.38990547313359364,0.2967032967032967,0.1388888888888889,0.5946970584788468,0.6785714285714286,0.38384862100174716,0.6363416666228718,0.47288503253796094,23,0.11496746203904555,2,70,def>unit>class,def+unit+class,11594,FALSE,137,132,162
10,0.3861474319558968,0.3450854700854701,0.12,0.5927700348432056,0.445993031358885,0.43139212197593096,0.5858739776085544,0.4642082429501085,22,0.08893709327548807,0,83,unit>def>order,def+unit+order,11612,FALSE,138,133,132
10,0.38523891683002154,0.28919860627177696,0.17647058823529413,0.5500907245489288,0.5934065934065934,0.4253938086761556,0.8522713495654672,0.1735357917570499,36,0.0455531453362256,0,328,stage>unit>class,unit+stage+class,8794,FALSE,139,134,137
10,0.38322771234822883,0.27134146341463417,0.14285714285714285,0.631117152713128,0.6491228070175439,0.4521821970479181,0.8572171866870576,0.19305856832971802,39,0.04121475054229935,1,330,unit>stage>class,unit+stage+class,8794,FALSE,140,135,122
10,0.3822954779159944,0.28869047619047616,0.15384615384615385,0.5846342189801942,0.6234817813765182,0.43136602459815465,0.8430493734704638,0.21258134490238612,38,0.0455531453362256,1,329,unit>class>stage,unit+stage+class,8794,FALSE,141,136,133
10,0.38026201862858966,0.34896810506566606,0.08,0.6423015873015873,0.6125,0.42651322157598304,0.5878649146963351,0.5032537960954447,23,0.0455531453362256,3,68,class>unit>def,def+unit+class,11594,FALSE,142,137,136
10,0.37619730030849113,0.3582317073170732,0.1388888888888889,0.3402394864368659,0.31860902255639095,0.28571749381999334,0.865345527579387,0.20607375271149675,27,0.12581344902386118,2,316,phylum>unit>order,unit+order+phylum,10389,FALSE,143,138,254
10,0.3747621850491291,0.3284313725490196,0.19444444444444445,0.5266577050400579,0.49783549783549785,0.39449371871487265,0.9203657792072426,0.15184381778741865,30,0.11062906724511931,3,281,unit>class>phylum,unit+class+phylum,10371,FALSE,144,139,158
10,0.3743411191868868,0.38348416289592757,0.18055555555555555,0.4845911495911496,0.39610389610389607,0.37488271692200975,0.8501597199229911,0.19305856832971802,29,0.11713665943600868,0,277,class>phylum>unit,unit+class+phylum,10371,FALSE,145,140,168
10,0.37132880932235307,0.32457786116322707,0.1111111111111111,0.470944669365722,0.395748987854251,0.3653384240596793,0.8493311427134956,0.24078091106290672,34,0.0824295010845987,1,334,stage>unit>phylum,unit+stage+phylum,9021,FALSE,146,141,170
10,0.37026784947875335,0.2996794871794872,0.15384615384615385,0.44491755793226384,0.35757575757575755,0.3472229891017338,0.5852650185777876,0.47288503253796094,17,0.1193058568329718,2,74,def>unit>family,def+unit+family,12166,FALSE,147,142,185
10,0.3679038930143665,0.2879924953095685,0.14705882352941177,0.5540952629745733,0.5782828282828283,0.41252065421337514,0.7780371424367121,0.27331887201735355,33,0.06290672451193059,0,332,phylum>unit>stage,unit+stage+phylum,9021,FALSE,148,143,143
10,0.36770886916367546,0.3443223443223443,0.09722222222222222,0.5247373462391611,0.4444444444444444,0.39473209122281794,0.7639349943854965,0.28199566160520606,35,0.08676789587852494,0,333,stage>phylum>unit,unit+stage+phylum,9021,FALSE,149,144,157
10,0.3669743397046123,0.34285714285714286,0.16,0.530505515989387,0.45238095238095233,0.3807393379926064,0.6085630917782998,0.420824295010846,22,0.0911062906724512,0,78,unit>family>def,def+unit+family,12166,FALSE,150,145,164
10,0.3665284736784019,0.3138461538461539,0.20833333333333334,0.5218992248062015,0.5,0.3754114245392513,0.9074812382739212,0.1648590021691974,32,0.09327548806941431,0,279,phylum>class>unit,unit+class+phylum,10371,FALSE,151,146,166
10,0.3650844680586431,0.29273504273504275,0.1111111111111111,0.6531746031746032,0.6944444444444444,0.4488032131675658,0.5384179100032759,0.5379609544468547,22,0.04772234273318872,0,89,unit>def>phylum,def+unit+phylum,11821,FALSE,152,147,123
10,0.3649152542818253,0.3504761904761905,0.125,0.6992092221503986,0.6648351648351649,0.44357735962151057,0.561813050173165,0.5574837310195228,22,0.04772234273318872,1,94,stage>unit>def,def+unit+stage,10244,FALSE,153,148,126
10,0.36414507929500756,0.3130081300813008,0.1388888888888889,0.34726680672268906,0.275,0.2846437996891125,0.8623711020368122,0.20607375271149675,30,0.10845986984815618,1,288,unit>family>class,unit+family+class,10716,FALSE,154,149,256
10,0.36157544368591715,0.2996794871794872,0.12,0.7814652014652015,0.888095238095238,0.464333460683206,0.5552913392999477,0.5075921908893709,24,0.0911062906724512,0,59,stage>class>def,def+stage+class,11809,FALSE,155,150,120
10,0.3587785914866259,0.22880371660859466,0.14705882352941177,0.5785517441495702,0.5444444444444445,0.40100334280509353,0.8357426507813882,0.21691973969631237,38,0.049891540130151846,1,323,unit>order>stage,unit+order+stage,8812,FALSE,156,151,154
10,0.35567915696610103,0.3284313725490196,0.23076923076923078,0.38813422017051047,0.328125,0.3097498004393948,0.8242738090858608,0.20607375271149675,28,0.13449023861171366,3,302,class>unit>order,unit+order+class,10162,FALSE,157,152,229
10,0.35467783085717086,0.28919860627177696,0.1527777777777778,0.4448917748917749,0.3220779220779221,0.342625428285225,0.8455464488484574,0.2017353579175705,34,0.09544468546637744,2,318,unit>phylum>order,unit+order+phylum,10389,FALSE,158,153,189
10,0.35228355782588205,0.3460365853658537,0.16,0.6371383402633403,0.625,0.44179751556598845,0.5788197814460369,0.4924078091106291,21,0.08026030368763558,0,56,class>stage>def,def+stage+class,11809,FALSE,159,154,128
10,0.35126591987639333,0.2996794871794872,0.14705882352941177,0.5729201680672269,0.49375,0.41739447072552305,0.8266244212506766,0.2299349240780911,39,0.052060737527114966,0,326,class>unit>stage,unit+stage+class,8794,FALSE,160,155,142
10,0.3494874650297893,0.26495726495726496,0.1388888888888889,0.6516450216450216,0.6857142857142857,0.42926910936170876,0.5417119479436553,0.5119305856832972,23,0.06073752711496746,1,90,unit>phylum>def,def+unit+phylum,11821,FALSE,161,156,135
10,0.3494757323817582,0.3205128205128205,0.16,0.13639522685549435,0.06471282454760031,0.15366624263667392,0.9654830470024157,0.03470715835140998,25,0.26898047722342733,1,98,class>phylum>family,family+class+phylum,12508,FALSE,162,157,319
10,0.3485122800840161,0.28869047619047616,0.15384615384615385,0.577530036388732,0.5159420289855072,0.40153536414565827,0.8309380854280424,0.21908893709327548,36,0.049891540130151846,0,324,unit>stage>order,unit+order+stage,8812,FALSE,163,158,153
10,0.347664643343266,0.23344017094017094,0.11764705882352941,0.23375355065740805,0.22033898305084748,0.24569069928658024,0.9394758979264001,0.06073752711496746,29,0.1279826464208243,1,272,class>stage>phylum,stage+class+phylum,10586,FALSE,164,159,271
10,0.34669161836091533,0.24525745257452575,0.12,0.6896291208791209,0.7472527472527473,0.4385254551398387,0.5452782770393961,0.5314533622559653,23,0.052060737527114966,1,88,phylum>unit>def,def+unit+phylum,11821,FALSE,165,160,129
10,0.346648280700648,0.33739837398373984,0.1527777777777778,0.08222222222222222,0.05185185185185186,0.10390625807897216,0.9537063851181499,0.05639913232104121,26,0.2928416485900217,0,246,order>family>class,order+family+class,12299,FALSE,166,161,331
10,0.3460554618345149,0.3055555555555556,0.16,0.13260591623490328,0.060959978026254046,0.1550508290484216,0.9679220713926596,0.03253796095444685,24,0.2841648590021692,2,97,class>family>phylum,family+class+phylum,12508,FALSE,167,162,318
10,0.3458833751136477,0.2857142857142857,0.12,0.5756689342403628,0.4884085213032582,0.3947469014106227,0.6027095733853266,0.4924078091106291,22,0.10629067245119306,2,36,order>def>class,def+order+class,13177,FALSE,168,163,156
10,0.3451175174259823,0.2748015873015873,0,0.44843622561013863,0.36438923395445133,0.35199939690870513,0.5492531729389692,0.4793926247288503,20,0.0911062906724512,1,77,unit>def>family,def+unit+family,12166,FALSE,169,164,181
10,0.3442834781192027,0.32176470588235295,0.125,0.45048613232107276,0.32164634146341464,0.33272534417534916,0.8808221130853843,0.19522776572668113,30,0.09327548806941431,1,278,class>unit>phylum,unit+class+phylum,10371,FALSE,170,165,201
10,0.34357720861953284,0.2835365853658537,0.17647058823529413,0.6678451811346549,0.606060606060606,0.4318742833978575,0.5320549520621256,0.5314533622559653,22,0.052060737527114966,0,92,def>unit>stage,def+unit+stage,10244,FALSE,171,166,131
10,0.3426889170927908,0.3137254901960784,0.1951219512195122,0.47499230399230397,0.37651515151515147,0.35267556171178843,0.8505002075877255,0.19522776572668113,35,0.11713665943600868,2,303,order>class>unit,unit+order+class,10162,FALSE,172,167,180
10,0.3410323959477475,0.30662393162393164,0.12,0.6256287572077046,0.5657894736842105,0.41750511511912436,0.5084152139905368,0.5422993492407809,22,0.05639913232104121,1,86,def>unit>phylum,def+unit+phylum,11821,FALSE,173,168,141
10,0.34049810543354303,0.3333333333333333,0.16666666666666666,0.13078816266209,0.08333333333333334,0.14990601655315608,0.9667297637003519,0.03036876355748373,21,0.27765726681127983,1,237,order>class>phylum,order+class+phylum,11954,FALSE,174,169,323
10,0.33949316186762385,0.358974358974359,0.1111111111111111,0.45137832095731056,0.29146141215106736,0.3250038066745154,0.9046669793621013,0.1648590021691974,35,0.09327548806941431,1,280,phylum>unit>class,unit+class+phylum,10371,FALSE,175,170,207
10,0.33901804173827127,0.37606837606837606,0.12,0.7281984126984127,0.7571428571428571,0.44487348506891,0.5226556899182437,0.5401301518438177,23,0.05422993492407809,0,96,unit>stage>def,def+unit+stage,10244,FALSE,176,171,125
10,0.3383330311486696,0.2371031746031746,0.15384615384615385,0.6418414918414919,0.641025641025641,0.40169690975710237,0.79531457686264,0.26898047722342733,34,0.049891540130151846,0,320,order>unit>stage,unit+order+stage,8812,FALSE,177,172,152
10,0.3381235558638715,0.2656862745098039,0.1527777777777778,0.3924297924297924,0.2724358974358974,0.31585062875097486,0.6249034997363548,0.40130151843817785,22,0.11279826464208242,0,40,family>order>def,def+order+family,13749,FALSE,178,173,218
10,0.3375505927198897,0.2879924953095685,0.16,0.6373899433899434,0.6746031746031746,0.42240642123692973,0.5362566633908098,0.5162689804772235,24,0.05422993492407809,0,87,phylum>def>unit,def+unit+phylum,11821,FALSE,179,174,139
10,0.33680811361442636,0.2870588235294118,0.1388888888888889,0.3778594657375145,0.2804878048780488,0.28910976194094296,0.8347592980907185,0.20607375271149675,32,0.10845986984815618,2,286,family>unit>class,unit+family+class,10716,FALSE,180,175,251
10,0.33649597612653565,0.29088952654232425,0.2,0.43826190476190474,0.26785714285714285,0.3343296855848611,0.8359789810858678,0.21475054229934923,34,0.09761388286334056,2,304,order>unit>class,unit+order+class,10162,FALSE,181,176,197
10,0.3358478014094944,0.2653890824622532,0.07692307692307693,0.6963755164683958,0.857843137254902,0.40293110449693775,0.5150744136303677,0.5422993492407809,24,0.04121475054229935,1,82,order>unit>def,def+unit+order,11612,FALSE,182,177,150
10,0.335770224037082,0.27884615384615385,0.19444444444444445,0.5007382451308282,0.4607023411371237,0.3466428496417241,0.9121348383005485,0.1475054229934924,33,0.08676789587852494,2,282,unit>phylum>class,unit+class+phylum,10371,FALSE,183,178,187
10,0.33538257191557047,0.2861990950226244,0.07692307692307693,0.5215129246379246,0.45270270270270274,0.35548569755377973,0.5291085350963399,0.5184381778741866,19,0.08026030368763558,1,33,def>class>order,def+order+class,13177,FALSE,184,179,178
10,0.3344859103115918,0.29901960784313725,0.16,0.18041424018542662,0.1218220338983051,0.2170670301205971,0.9225548320641578,0.05422993492407809,28,0.21691973969631237,0,274,phylum>stage>class,stage+class+phylum,10586,FALSE,185,180,294
10,0.33142710780372187,0.3333333333333333,0.14285714285714285,0.641015120145555,0.55,0.4238450387976683,0.48873749174466535,0.5509761388286334,20,0.07592190889370933,1,91,def>stage>unit,def+unit+stage,10244,FALSE,186,181,138
10,0.3309677293056059,0.2930555555555555,0.08,0.5049790685504971,0.3605442176870748,0.3615028122544216,0.5641300620310663,0.43817787418655096,22,0.10629067245119306,1,18,family>def>class,def+family+class,13731,FALSE,187,182,173
10,0.32945534674157345,0.24339430894308944,0.12,0.5248878517996165,0.521978021978022,0.3627754802681738,0.7855922880722019,0.25379609544468545,34,0.05856832971800434,1,297,stage>family>unit,unit+family+stage,9366,FALSE,188,183,172
10,0.3289514069542764,0.25,0.08823529411764706,0.5825981795981796,0.5207570207570207,0.38817236532396804,0.7752536371646845,0.27114967462039047,35,0.0455531453362256,3,319,order>stage>unit,unit+order+stage,8812,FALSE,189,184,160
10,0.32889940403928924,0.24525745257452575,0.15384615384615385,0.5836323351197493,0.6228070175438596,0.403789238975972,0.8268051294313848,0.21475054229934923,38,0.049891540130151846,3,325,class>stage>unit,unit+stage+class,8794,FALSE,190,185,149
10,0.32695164607431465,0.22857142857142856,0.12,0.5605685041312123,0.4159663865546218,0.3554100942090802,0.5194018372827555,0.4880694143167028,22,0.11496746203904555,2,75,family>def>unit,def+unit+family,12166,FALSE,191,186,179
10,0.3259606257762642,0.2441666666666667,0.15384615384615385,0.5818466927337895,0.6125,0.38481093021733026,0.7438125964582205,0.29067245119305857,35,0.06724511930585683,2,335,unit>phylum>stage,unit+stage+phylum,9021,FALSE,192,187,161
10,0.3245269399817463,0.2996794871794872,0.23076923076923078,0.1555,0.09333333333333334,0.1877976562236819,0.9630440226121718,0.0368763557483731,25,0.21691973969631237,2,100,family>phylum>class,family+class+phylum,12508,FALSE,193,188,309
10,0.32356050963224564,0.304369918699187,0.20588235294117646,0.4461330716497125,0.3092105263157895,0.3097761839672663,0.8307834054197039,0.2039045553145336,31,0.11062906724511931,2,301,class>order>unit,unit+order+class,10162,FALSE,194,189,228
10,0.3199424211210438,0.2264957264957265,0.08,0.23941345334854464,0.21534152122387418,0.23963635779074852,0.9153326764101513,0.08459869848156182,39,0.12581344902386118,2,109,family>phylum>stage,family+stage+phylum,11158,FALSE,195,190,275
10,0.31928835949639395,0.2748015873015873,0.14705882352941177,0.6976515151515151,0.6590909090909092,0.41208191823843743,0.5482870088623317,0.5336225596529284,24,0.04338394793926247,1,93,stage>def>unit,def+unit+stage,10244,FALSE,196,191,144
10,0.31705222977245934,0.2930555555555555,0.12,0.6529200359389038,0.7083333333333333,0.38293947923921245,0.5113633424601861,0.49891540130151846,20,0.11496746203904555,0,30,stage>family>def,def+family+stage,12381,FALSE,197,192,163
10,0.31684675208419827,0.22514071294559101,0.16,0.46809232026143793,0.3788602941176471,0.3243040232522347,0.8900035062179968,0.16702819956616052,37,0.0737527114967462,2,306,unit>order>class,unit+order+class,10162,FALSE,198,193,209
10,0.31641116821963305,0.3205128205128205,0.16,0.13883333333333334,0.06166666666666667,0.15714260697627758,0.9540331825037708,0.0455531453362256,25,0.2603036876355748,1,102,phylum>family>class,family+class+phylum,12508,FALSE,199,194,316
10,0.315995260518216,0.2708333333333333,0.15384615384615385,0.6180957930957931,0.625,0.3981608263928071,0.7553057478150735,0.2928416485900217,35,0.05639913232104121,1,331,phylum>stage>unit,unit+stage+phylum,9021,FALSE,200,195,155
10,0.3154175938042509,0.2861990950226244,0.16,0.10304906117504543,0.0826771653543307,0.13399946994678838,0.9466186525892408,0.049891540130151846,25,0.2754880694143167,1,245,order>class>family,order+family+class,12299,FALSE,201,196,328
10,0.3149643991430218,0.20975609756097563,0.11764705882352941,0.5408175523307103,0.5264423076923077,0.3635482765196575,0.8281370700875722,0.25813449023861174,41,0.04121475054229935,3,322,stage>unit>order,unit+order+stage,8812,FALSE,202,197,171
10,0.3148187592735656,0.28431372549019607,0.1388888888888889,0.3929349816849817,0.33461538461538465,0.2934333127084913,0.8046102387171253,0.23210412147505424,33,0.10412147505422993,2,312,unit>order>family,unit+order+family,10734,FALSE,203,198,248
10,0.31477917395851396,0.2786944045911047,0.1388888888888889,0.36380202435584164,0.2901891252955083,0.27772810025703987,0.8172809783075207,0.23644251626898047,33,0.1019522776572668,2,311,unit>family>order,unit+order+family,10734,FALSE,204,199,261
10,0.31408050724980424,0.21832579185520362,0.08,0.6378968253968254,0.6666666666666666,0.40189344795101994,0.5122757378123232,0.5314533622559653,24,0.0455531453362256,1,85,def>phylum>unit,def+unit+phylum,11821,FALSE,205,200,151
10,0.31290445972009817,0.22794117647058823,0.15384615384615385,0.6655627705627706,0.7083333333333333,0.40379487102758993,0.805607014538148,0.2559652928416486,38,0.0455531453362256,1,321,stage>order>unit,unit+order+stage,8812,FALSE,206,201,148
10,0.3118156323192191,0.3205128205128205,0.12,0.1350770119368502,0.07547169811320754,0.15146607303949255,0.9623665158371041,0.0455531453362256,26,0.2299349240780911,1,252,phylum>order>family,order+family+phylum,12526,FALSE,207,202,322
10,0.31138114858200944,0.24871794871794872,0.08,0.5542176870748299,0.5476190476190476,0.3578325083513961,0.4673996825747184,0.5379609544468547,18,0.10629067245119306,1,26,def>stage>family,def+family+stage,12381,FALSE,208,203,176
10,0.31071347638492547,0.2692307692307693,0.125,0.11703872647268873,0.07950330591840027,0.13293912260290028,0.9535429864253394,0.049891540130151846,25,0.2299349240780911,1,241,class>family>order,order+family+class,12299,FALSE,209,204,329
10,0.31063196886008937,0.28174603174603174,0.2,0.1353070829084634,0.09887834339948232,0.16850241346105105,0.9738376068376069,0.026030368763557483,21,0.20607375271149675,0,240,phylum>order>class,order+class+phylum,11954,FALSE,210,205,311
10,0.31039498951550604,0.3130081300813008,0.1388888888888889,0.3601439163673206,0.25757575757575757,0.27244885738193936,0.754026227877017,0.22559652928416485,31,0.1019522776572668,1,309,order>family>unit,unit+order+family,10734,FALSE,211,206,262
10,0.3095479562681858,0.28205128205128205,0.08,0.5530589508530686,0.4747326203208556,0.37501627105324276,0.5372941404203958,0.49023861171366595,24,0.09544468546637744,2,35,order>class>def,def+order+class,13177,FALSE,212,207,167
10,0.30943778411927625,0.2523809523809524,0.1527777777777778,0.3891712454212454,0.2724358974358974,0.297873090937106,0.5438284440730639,0.42950108459869846,22,0.11279826464208242,0,14,class>family>def,def+family+class,13731,FALSE,213,208,240
10,0.30899470870274315,0.22514071294559101,0.08,0.20442384004884007,0.20921855921855922,0.2151447586237989,0.8936299157561711,0.10845986984815618,32,0.1561822125813449,3,108,stage>family>class,family+stage+class,10931,FALSE,214,209,297
10,0.3086173886690386,0.24953095684803003,0.08823529411764706,0.22701007326007325,0.20711996336996336,0.22720313232380648,0.9031169235674257,0.09544468546637744,37,0.1301518438177874,2,270,stage>phylum>order,order+stage+phylum,10604,FALSE,215,210,283
10,0.30851201819064084,0.20975609756097563,0.11764705882352941,0.5223826173826174,0.5652680652680653,0.34984380319873803,0.8093979255241809,0.22125813449023862,42,0.04338394793926247,2,296,family>unit>stage,unit+family+stage,9366,FALSE,216,211,182
10,0.30788875137296945,0.25040849673202614,0.12,0.508839627805145,0.44285714285714284,0.35928590715338976,0.532622548581659,0.48590021691973967,22,0.07592190889370933,0,47,phylum>def>order,def+order+phylum,13404,FALSE,217,212,174
10,0.3075179751700555,0.2523809523809524,0.12,0.44510378510378507,0.4162087912087912,0.33115862071622004,0.4978853590216574,0.49023861171366595,22,0.11279826464208242,0,32,class>order>def,def+order+class,13177,FALSE,218,213,205
10,0.3074814502411346,0.25098039215686274,0.12,0.46496006297255743,0.37074829931972786,0.3324647565469015,0.6022898721715078,0.43817787418655096,22,0.10629067245119306,2,41,order>def>family,def+order+family,13749,FALSE,219,214,203
10,0.30738852013600937,0.26480836236933797,0.1388888888888889,0.4051666666666667,0.34984126984126984,0.2890074141312758,0.8875858186927054,0.1735357917570499,33,0.0911062906724512,2,308,family>unit>order,unit+order+family,10734,FALSE,220,215,252
10,0.306651028391344,0.2656862745098039,0.14285714285714285,0.4439506571859513,0.35416666666666663,0.3384230127651774,0.5878880217502886,0.42516268980477223,24,0.11279826464208242,1,42,order>family>def,def+order+family,13749,FALSE,221,216,192
10,0.3063981015795937,0.28717948717948716,0.08,0.5253216391451685,0.4876373626373626,0.34890028550780244,0.5752848086076207,0.42516268980477223,22,0.11279826464208242,1,39,family>def>order,def+order+family,13749,FALSE,222,217,183
10,0.30600094772117725,0.2264957264957265,0.08,0.5244606782106782,0.4920634920634921,0.345391761954198,0.4987404855625802,0.5206073752711496,20,0.10412147505422993,3,50,def>stage>order,def+order+stage,11827,FALSE,223,218,188
10,0.30471677501519684,0.1834733893557423,0,0.431037296037296,0.31666666666666665,0.32246284536315883,0.5044652627780318,0.48590021691973967,22,0.05856832971800434,0,76,family>unit>def,def+unit+family,12166,FALSE,224,219,213
10,0.30449521672333724,0.2770034843205575,0.1388888888888889,0.15512762262097757,0.08821813939924175,0.1592149717453937,0.9457683662583232,0.049891540130151846,21,0.2754880694143167,2,235,class>order>phylum,order+class+phylum,11954,FALSE,225,220,315
10,0.3044245396720289,0.23959827833572453,0.1527777777777778,0.4520150335775336,0.36153846153846153,0.32338764665234526,0.8518058450397045,0.19522776572668113,36,0.06941431670281996,2,305,unit>class>order,unit+order+class,10162,FALSE,226,221,212
10,0.3039707222476232,0.28285714285714286,0.2222222222222222,0.12898487773487774,0.07207207207207207,0.14450810569906122,0.9523207642031172,0.05422993492407809,24,0.24078091106290672,0,242,class>order>family,order+family+class,12299,FALSE,227,222,326
10,0.3015841982821897,0.19279907084785133,0.08823529411764706,0.532441829004329,0.46875,0.3482712458456799,0.7291456530079199,0.30151843817787416,37,0.03470715835140998,1,300,unit>stage>family,unit+family+stage,9366,FALSE,228,223,184
10,0.30144331453657136,0.24404761904761904,0.07692307692307693,0.5640225052725053,0.5521561771561772,0.34687940699553177,0.5350043400724893,0.5010845986984815,23,0.11279826464208242,3,81,order>def>unit,def+unit+order,11612,FALSE,229,224,186
10,0.3005080967971929,0.22759103641456582,0.12,0.41141467870191273,0.35512706855791965,0.29661137788060976,0.5046191833831719,0.5097613882863341,20,0.1019522776572668,2,34,def>order>class,def+order+class,13177,FALSE,230,225,242
10,0.2999824557715519,0.2861990950226244,0.07692307692307693,0.5037155331870778,0.49390243902439024,0.3362399560937098,0.5094889619387467,0.5401301518438177,17,0.08893709327548807,3,16,def>family>class,def+family+class,13731,FALSE,231,226,195
10,0.2982666048282978,0.300187617260788,0.12,0.14785344693432928,0.10714285714285714,0.1519371361417351,0.936771277741866,0.052060737527114966,24,0.24295010845986983,2,247,family>order>phylum,order+family+phylum,12526,FALSE,232,227,321
10,0.2976212312317047,0.2879924953095685,0.08,0.7842124542124542,0.8615384615384616,0.40962730574707895,0.4582807680921024,0.5770065075921909,26,0.028199566160520606,1,55,class>def>stage,def+stage+class,11809,FALSE,233,228,145
10,0.2975645904390524,0.1975609756097561,0.12,0.49830190341059905,0.47342995169082125,0.33296829697686925,0.7204862019854846,0.2993492407809111,37,0.049891540130151846,1,298,stage>unit>family,unit+family+stage,9366,FALSE,234,229,200
10,0.297545982870947,0.21955128205128205,0.08,0.23547510732994603,0.18079434006853362,0.2308826843397351,0.8854088759956765,0.11496746203904555,32,0.06724511930585683,2,104,class>stage>family,family+stage+class,10931,FALSE,235,230,280
10,0.29686171767018255,0.25098039215686274,0.12,0.45817813392281476,0.36879432624113473,0.3332384667608876,0.5332682506398432,0.46637744034707157,22,0.1019522776572668,0,24,phylum>family>def,def+family+phylum,13958,FALSE,236,231,199
10,0.2965297770139951,0.2323529411764706,0,0.39209473896973895,0.24305555555555552,0.27180597911573817,0.5157274443235705,0.5227765726681128,16,0.10412147505422993,2,15,def>class>family,def+family+class,13731,FALSE,237,232,263
10,0.29628074356697026,0.1975609756097561,0.12,0.5017482517482518,0.4875,0.33388771790014315,0.8026991256790396,0.2299349240780911,37,0.04338394793926247,4,295,family>stage>unit,unit+family+stage,9366,FALSE,238,233,198
10,0.29571869585858107,0.2770034843205575,0.1388888888888889,0.39076423576423575,0.328030303030303,0.2830973058274698,0.8127267777655152,0.210412147505423,31,0.0911062906724512,2,285,family>class>unit,unit+family+class,10716,FALSE,239,234,257
10,0.2950889876901355,0.23669467787114845,0.16,0.47486275457958815,0.40681818181818186,0.32403308607100645,0.8387333364865646,0.19956616052060738,35,0.1019522776572668,4,317,unit>order>phylum,unit+order+phylum,10389,FALSE,240,235,211
10,0.2944762763141529,0.25140056022408963,0.07692307692307693,0.40428434592227697,0.3218390804597701,0.30383433604728516,0.5162464880886689,0.4967462039045553,21,0.10412147505422993,2,45,order>def>phylum,def+order+phylum,13404,FALSE,241,236,234
10,0.2940475708732524,0.25140056022408963,0,0.4841666666666667,0.34375,0.28654997735327864,0.47922412729945013,0.559652928416486,19,0.10412147505422993,0,44,def>phylum>order,def+order+phylum,13404,FALSE,242,237,253
10,0.29350296578919244,0.1975609756097561,0.12,0.526346361971362,0.5160256410256411,0.3388681022110994,0.7637740683515433,0.2754880694143167,37,0.0368763557483731,2,299,unit>family>stage,unit+family+stage,9366,FALSE,243,238,191
10,0.2930371538233805,0.2728937728937729,0.16,0.44733838383838387,0.49375,0.29455473244722785,0.826280591160792,0.2299349240780911,32,0.0911062906724512,2,313,order>phylum>unit,unit+order+phylum,10389,FALSE,244,239,246
10,0.2921792594461174,0.28869047619047616,0.2,0.18929972685360616,0.125,0.21245234500200386,0.8824524089811034,0.07809110629067245,26,0.16919739696312364,1,275,stage>class>phylum,stage+class+phylum,10586,FALSE,245,240,301
